ID,Req. Timestamp,Resp. Timestamp,Method,URL,Code,Reason,RTT,Size Resp. Header,Size Resp. Body
3825,Mon Mar 24 13:19:11 IST 2025,Mon Mar 24 13:19:11 IST 2025,GET,http://127.0.0.1:9090/robots.txt/,404,Not Found,1,161,286
3826,Mon Mar 24 13:19:11 IST 2025,Mon Mar 24 13:19:11 IST 2025,GET,http://127.0.0.1:9090/setup.php/,200,OK,6,272,4075
3827,Mon Mar 24 13:19:11 IST 2025,Mon Mar 24 13:19:11 IST 2025,GET,http://127.0.0.1:9090/var,404,Not Found,1,161,278
3828,Mon Mar 24 13:19:11 IST 2025,Mon Mar 24 13:19:11 IST 2025,GET,http://127.0.0.1:9090/sitemap.xml/,404,Not Found,0,161,287
3829,Mon Mar 24 13:19:11 IST 2025,Mon Mar 24 13:19:11 IST 2025,GET,http://127.0.0.1:9090/var/www,404,Not Found,1,161,282
3830,Mon Mar 24 13:19:11 IST 2025,Mon Mar 24 13:19:11 IST 2025,GET,http://127.0.0.1:9090/var/,404,Not Found,1,161,279
3831,Mon Mar 24 13:19:11 IST 2025,Mon Mar 24 13:19:11 IST 2025,GET,http://127.0.0.1:9090/var/www/html,404,Not Found,0,161,287
3832,Mon Mar 24 13:19:11 IST 2025,Mon Mar 24 13:19:11 IST 2025,GET,http://127.0.0.1:9090/var/www/,404,Not Found,0,161,283
3833,Mon Mar 24 13:19:11 IST 2025,Mon Mar 24 13:19:11 IST 2025,GET,http://127.0.0.1:9090/var/www/html/config,404,Not Found,0,161,294
3834,Mon Mar 24 13:19:11 IST 2025,Mon Mar 24 13:19:11 IST 2025,GET,http://127.0.0.1:9090/var/www/html/,404,Not Found,1,161,288
3835,Mon Mar 24 13:19:11 IST 2025,Mon Mar 24 13:19:11 IST 2025,GET,http://127.0.0.1:9090/var/www/html/config/config.inc.php/,404,Not Found,1,161,310
3836,Mon Mar 24 13:19:11 IST 2025,Mon Mar 24 13:19:11 IST 2025,GET,http://127.0.0.1:9090/var/www/html/config/,404,Not Found,1,161,295
3837,Mon Mar 24 13:19:11 IST 2025,Mon Mar 24 13:19:11 IST 2025,GET,http://127.0.0.1:9090/login.php,200,OK,3,272,1523
3839,Mon Mar 24 13:19:11 IST 2025,Mon Mar 24 13:19:11 IST 2025,POST,http://127.0.0.1:9090/login.php,200,OK,3,272,1523
3840,Mon Mar 24 13:19:11 IST 2025,Mon Mar 24 13:19:11 IST 2025,GET,http://127.0.0.1:9090/setup.php,200,OK,8,272,4145
3842,Mon Mar 24 13:19:11 IST 2025,Mon Mar 24 13:19:11 IST 2025,GET,http://127.0.0.1:9090/login.php,200,OK,6,272,1523
3844,Mon Mar 24 13:19:11 IST 2025,Mon Mar 24 13:19:11 IST 2025,POST,http://127.0.0.1:9090/setup.php,200,OK,1,272,4156
3845,Mon Mar 24 13:19:11 IST 2025,Mon Mar 24 13:19:11 IST 2025,GET,http://127.0.0.1:9090/docs,301,Moved Permanently,1,208,312
3846,Mon Mar 24 13:19:11 IST 2025,Mon Mar 24 13:19:11 IST 2025,POST,http://127.0.0.1:9090/login.php,200,OK,2,272,1573
3847,Mon Mar 24 13:19:11 IST 2025,Mon Mar 24 13:19:11 IST 2025,POST,http://127.0.0.1:9090/setup.php,200,OK,6,272,4156
3848,Mon Mar 24 13:19:11 IST 2025,Mon Mar 24 13:19:11 IST 2025,GET,http://127.0.0.1:9090/login.php,200,OK,2,272,1523
3850,Mon Mar 24 13:19:11 IST 2025,Mon Mar 24 13:19:11 IST 2025,GET,http://127.0.0.1:9090/dvwa,301,Moved Permanently,1,208,312
3851,Mon Mar 24 13:19:11 IST 2025,Mon Mar 24 13:19:11 IST 2025,POST,http://127.0.0.1:9090/login.php,200,OK,2,272,1562
3852,Mon Mar 24 13:19:11 IST 2025,Mon Mar 24 13:19:11 IST 2025,POST,http://127.0.0.1:9090/login.php,200,OK,2,272,1573
3853,Mon Mar 24 13:19:11 IST 2025,Mon Mar 24 13:19:11 IST 2025,GET,http://127.0.0.1:9090/dvwa/css,301,Moved Permanently,1,212,316
3854,Mon Mar 24 13:19:11 IST 2025,Mon Mar 24 13:19:11 IST 2025,GET,http://127.0.0.1:9090/dvwa/images,301,Moved Permanently,1,215,319
3855,Mon Mar 24 13:19:11 IST 2025,Mon Mar 24 13:19:11 IST 2025,GET,http://127.0.0.1:9090/dvwa/js,301,Moved Permanently,0,211,315
3856,Mon Mar 24 13:19:11 IST 2025,Mon Mar 24 13:19:11 IST 2025,GET,http://127.0.0.1:9090/instructions.php?doc=bduNRuLmCIfricaAjWRoyNKiaqnmNXqnsfHqGCUGqpAmQsWtsryDIHmdGXurFnVPdkaVflWTKohmLTEagqZmNatDJjqxKXcDjrNQdSsRCISgbaWZRGqsPyEufrVRdAWgCbPTsCtfKmtDoqcabplCIMoAlCwXFWNdqDYmavTwYfHlxxCPOgjyHUmBHDxETSkRHyUxBZvTDhvFGNaFGnavtqPiAccQIhFwHlxcdsDAEvsEevdNqIspbejooqiaMnAgxjSIPCqkgqixfOehEqaReSxbEKlBGoEgBbvuuFMLyDvIZRKrlPSLUUZVSWrqpcCdNiNJRgXlXfYDUMKLFTevxHMOwJJYtnGxLOCcldIafTZEtdCJdccEXdpLlOSKoEYAPtFthdiIdrJWKJrqUOCXFBFjaMBMAwAainIsdemGvMGcDgucIYalOTKjUQmaNxeXKdLTrNJYnkDkRQkyftsQMkJqiwrFgxSretXBLuJqDEiiAxEqIerVlSFoDmLOXcTpbtyOgfgSWMZjxvLPIJMMTVoXdBwDAVvEtYitRfoaVUbKqlgHOfIQmOpJWDmhvRmlFuVEWtDAybifDHJVaFYlDlLKYPLtpFuqRwKIyUUTmLNcDNrCufCldvDfGFVZVhoOrCUnLwFlSLdahUeYWIYreumAejDppPvajyufTQBpAxNjBxPhwhuRdmvhZWtRkqskZSQTTrYeaMfRhocLsxERkEvlbLPFhKSZebVnwNJXrbqIIJwIRIhFvDUfXCBFjqKIkCLUySWruypqAVYGIrwnrkjxsUHTUYjBFIZwVbWngPIAaGOqYfsoXGNqhmUUqUVuxKWknejmWGpmPaKtFXcjwvfPKojnefpkcgQwCUptXxwWPmAgOoTpnRtnZvcOPSssMAwwroxdQaypfnxvxCRNmhPjWxITEirtxGNKQaoMArEHKeTQfbpSCjgsvklbiepoLdoTuPRwLnZioPjsKnDqIqlwvLcMMVTRcxMRGdCTslDadvoYxpbkndVZgdoWltHZXtWTSWHAcbpeLFbkZiBIGwgAjPgaiCTueqgtIigwojJlvdpDGBTTJBbKDcngUhatnybtEyjYWBxlwPWUxlNOSjanGRPYAWCClIqjtaYZUOlvLaCgOnBhdhLSwxrdZMaQAAwwCBjqPdKsvCICGehHCFwpJjHdYUivvlrtRfRNmUUwYcYosPxHwXtkohYfsZmnkZakBtKkrVBQHLJvVlUDhUhjkqLRHwvrgLeCaBDaBJyZcZFHIqbTkkmxjkZjepdRlybOcyDWNXeCgQmZiHteRkgXxyVkOehryIeDvKJXgGbPNHUJcrfqQEXOcWLyvhAZLXeKvNkkcKIjKQnbreKVNBypGOXPKxIsRDyviykDQpyCmBbiutxuVwtkaovetwJxDcChSmpqSUECadCblbWBjLaBFROaGgBZQiCWbodRsJeQyeXMnqevLVSLmUAWfNyIjebXGXelyyxmHjtxnxJXVjdYstgqTkkKCCZtyOaWsgbQQSNKjTTZKbiataMeCvfmEJkmVjBLZHhlPVVejNRFfaIodKwmYrbAlBfplUuJXjnNRZFPKFrfdliWtEMgqKKToiDNWWtgdmOHAyMRJiZQKChTTQEJyUqBkMllwlGlUjyKCLwAFFJSjFAfABxrkPvQXqLXeJMmQMPSNuVfNCDQlQPAhNxQnKYwhdClgcPhthZAutuEMYXFXTiwAgREpRRXOONUmJPNdhXqVoKtGtcKgvWWpkvKiGxPCKsksfStaTfndRiNDvBjRnbxUlKPqgqXGnVErAtTCcRUMrjQpgpSAsuqtogOVtKCevwGnJsnTrEtFgmxINsBRiEuOUrpnqoFJDGNGWCFuvLMxCWHQwsCwsXErSrRfHMrIsQmLKqHqAcfnXmCiOobWOpkFGGgLmdwukugrPYngUKXdvAfnZgVpfCNDqEWAfAvrJEEoWZPnlkfltyVgpvvLcQFxTExGrwbfDyOvqlpolEXJCsOaBejhVZlQndVeknhVUERdQvItRkAOfBmjbisglMlTuoogIbtEkOQUFjYJKWokIuAmCAnHwPsEtsbWQmHxHRQjPyETmlLhSPWdqAK,200,OK,2,273,14014
3857,Mon Mar 24 13:19:11 IST 2025,Mon Mar 24 13:19:11 IST 2025,GET,http://127.0.0.1:9090/var,404,Not Found,0,161,278
3858,Mon Mar 24 13:19:11 IST 2025,Mon Mar 24 13:19:11 IST 2025,GET,http://127.0.0.1:9090/var/www,404,Not Found,1,161,282
3859,Mon Mar 24 13:19:11 IST 2025,Mon Mar 24 13:19:11 IST 2025,GET,http://127.0.0.1:9090/var/www/html,404,Not Found,1,161,287
3860,Mon Mar 24 13:19:11 IST 2025,Mon Mar 24 13:19:11 IST 2025,GET,http://127.0.0.1:9090/var/www/html/config,404,Not Found,0,161,294
3861,Mon Mar 24 13:19:11 IST 2025,Mon Mar 24 13:19:11 IST 2025,GET,http://127.0.0.1:9090/login.php,200,OK,1,272,1523
3863,Mon Mar 24 13:19:11 IST 2025,Mon Mar 24 13:19:11 IST 2025,GET,http://127.0.0.1:9090/setup.php,200,OK,3,272,4145
3865,Mon Mar 24 13:19:11 IST 2025,Mon Mar 24 13:19:11 IST 2025,GET,http://127.0.0.1:9090/docs,301,Moved Permanently,3,208,312
3866,Mon Mar 24 13:19:11 IST 2025,Mon Mar 24 13:19:11 IST 2025,POST,http://127.0.0.1:9090/login.php,200,OK,1,272,2093
3867,Mon Mar 24 13:19:11 IST 2025,Mon Mar 24 13:19:11 IST 2025,GET,http://127.0.0.1:9090/login.php,200,OK,3,272,1523
3869,Mon Mar 24 13:19:11 IST 2025,Mon Mar 24 13:19:11 IST 2025,POST,http://127.0.0.1:9090/setup.php,200,OK,20,272,4075
3870,Mon Mar 24 13:19:11 IST 2025,Mon Mar 24 13:19:11 IST 2025,POST,http://127.0.0.1:9090/login.php,200,OK,2,272,1562
3871,Mon Mar 24 13:19:11 IST 2025,Mon Mar 24 13:19:11 IST 2025,GET,http://127.0.0.1:9090/setup.php,200,OK,3,272,4075
3873,Mon Mar 24 13:19:11 IST 2025,Mon Mar 24 13:19:11 IST 2025,GET,http://127.0.0.1:9090/login.php,200,OK,3,272,1523
3875,Mon Mar 24 13:19:11 IST 2025,Mon Mar 24 13:19:11 IST 2025,POST,http://127.0.0.1:9090/setup.php,200,OK,1,272,4156
3876,Mon Mar 24 13:19:11 IST 2025,Mon Mar 24 13:19:11 IST 2025,GET,http://127.0.0.1:9090/setup.php,200,OK,2,272,4156
3878,Mon Mar 24 13:19:11 IST 2025,Mon Mar 24 13:19:11 IST 2025,POST,http://127.0.0.1:9090/login.php,200,OK,4,272,1523
3879,Mon Mar 24 13:19:11 IST 2025,Mon Mar 24 13:19:11 IST 2025,POST,http://127.0.0.1:9090/setup.php,200,OK,1,272,4156
3880,Mon Mar 24 13:19:11 IST 2025,Mon Mar 24 13:19:11 IST 2025,GET,http://127.0.0.1:9090/login.php,200,OK,2,272,1573
3882,Mon Mar 24 13:19:11 IST 2025,Mon Mar 24 13:19:11 IST 2025,POST,http://127.0.0.1:9090/setup.php,200,OK,2,272,4075
3883,Mon Mar 24 13:19:11 IST 2025,Mon Mar 24 13:19:11 IST 2025,POST,http://127.0.0.1:9090/login.php,200,OK,3,272,1573
3884,Mon Mar 24 13:19:11 IST 2025,Mon Mar 24 13:19:11 IST 2025,POST,http://127.0.0.1:9090/setup.php,200,OK,1,272,4156
3885,Mon Mar 24 13:19:11 IST 2025,Mon Mar 24 13:19:11 IST 2025,GET,http://127.0.0.1:9090/login.php,200,OK,2,272,1523
3887,Mon Mar 24 13:19:11 IST 2025,Mon Mar 24 13:19:11 IST 2025,POST,http://127.0.0.1:9090/setup.php,200,OK,3,272,4195
3888,Mon Mar 24 13:19:11 IST 2025,Mon Mar 24 13:19:11 IST 2025,POST,http://127.0.0.1:9090/login.php,200,OK,2,272,1523
3889,Mon Mar 24 13:19:11 IST 2025,Mon Mar 24 13:19:11 IST 2025,GET,http://127.0.0.1:9090/login.php,200,OK,2,272,1523
3891,Mon Mar 24 13:19:11 IST 2025,Mon Mar 24 13:19:11 IST 2025,POST,http://127.0.0.1:9090/login.php,200,OK,4,272,1562
3892,Mon Mar 24 13:19:11 IST 2025,Mon Mar 24 13:19:11 IST 2025,GET,http://127.0.0.1:9090/login.php,200,OK,3,272,1523
3894,Mon Mar 24 13:19:11 IST 2025,Mon Mar 24 13:19:11 IST 2025,POST,http://127.0.0.1:9090/login.php,200,OK,4,272,1562
3895,Mon Mar 24 13:19:11 IST 2025,Mon Mar 24 13:19:11 IST 2025,GET,http://127.0.0.1:9090/login.php,200,OK,3,272,1523
3897,Mon Mar 24 13:19:11 IST 2025,Mon Mar 24 13:19:11 IST 2025,POST,http://127.0.0.1:9090/login.php,200,OK,5,272,1562
3898,Mon Mar 24 13:19:11 IST 2025,Mon Mar 24 13:19:11 IST 2025,GET,http://127.0.0.1:9090/login.php,200,OK,3,272,1523
3900,Mon Mar 24 13:19:11 IST 2025,Mon Mar 24 13:19:11 IST 2025,POST,http://127.0.0.1:9090/login.php,200,OK,5,272,1562
3901,Mon Mar 24 13:19:11 IST 2025,Mon Mar 24 13:19:11 IST 2025,POST,http://127.0.0.1:9090/login.php,200,OK,3,272,1573
3902,Mon Mar 24 13:19:11 IST 2025,Mon Mar 24 13:19:11 IST 2025,POST,http://127.0.0.1:9090/login.php,200,OK,2,272,1573
3903,Mon Mar 24 13:19:11 IST 2025,Mon Mar 24 13:19:11 IST 2025,POST,http://127.0.0.1:9090/login.php,200,OK,2,272,1573
3904,Mon Mar 24 13:19:11 IST 2025,Mon Mar 24 13:19:11 IST 2025,GET,http://127.0.0.1:9090/dvwa,301,Moved Permanently,0,208,312
3905,Mon Mar 24 13:19:11 IST 2025,Mon Mar 24 13:19:11 IST 2025,GET,http://127.0.0.1:9090/dvwa/css,301,Moved Permanently,1,212,316
3906,Mon Mar 24 13:19:11 IST 2025,Mon Mar 24 13:19:11 IST 2025,GET,http://127.0.0.1:9090/dvwa/images,301,Moved Permanently,1,215,319
3907,Mon Mar 24 13:19:11 IST 2025,Mon Mar 24 13:19:11 IST 2025,GET,http://127.0.0.1:9090/dvwa/js,301,Moved Permanently,1,211,315
3908,Mon Mar 24 13:19:11 IST 2025,Mon Mar 24 13:19:11 IST 2025,GET,http://127.0.0.1:9090/instructions.php?doc=ZAP,200,OK,2,273,14014
3909,Mon Mar 24 13:19:11 IST 2025,Mon Mar 24 13:19:11 IST 2025,GET,http://127.0.0.1:9090/instructions.php?doc=ZAP%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%0A,200,OK,3,273,14014
3910,Mon Mar 24 13:19:11 IST 2025,Mon Mar 24 13:19:11 IST 2025,GET,http://127.0.0.1:9090/instructions.php?doc=ZAP+%251%21s%252%21s%253%21s%254%21s%255%21s%256%21s%257%21s%258%21s%259%21s%2510%21s%2511%21s%2512%21s%2513%21s%2514%21s%2515%21s%2516%21s%2517%21s%2518%21s%2519%21s%2520%21s%2521%21n%2522%21n%2523%21n%2524%21n%2525%21n%2526%21n%2527%21n%2528%21n%2529%21n%2530%21n%2531%21n%2532%21n%2533%21n%2534%21n%2535%21n%2536%21n%2537%21n%2538%21n%2539%21n%2540%21n%0A,200,OK,7,273,14014
3911,Mon Mar 24 13:19:11 IST 2025,Mon Mar 24 13:19:11 IST 2025,GET,http://127.0.0.1:9090/var,404,Not Found,2,161,278
3912,Mon Mar 24 13:19:11 IST 2025,Mon Mar 24 13:19:11 IST 2025,GET,http://127.0.0.1:9090/var/www,404,Not Found,2,161,282
3913,Mon Mar 24 13:19:11 IST 2025,Mon Mar 24 13:19:11 IST 2025,GET,http://127.0.0.1:9090/var/www/html,404,Not Found,1,161,287
3914,Mon Mar 24 13:19:11 IST 2025,Mon Mar 24 13:19:11 IST 2025,GET,http://127.0.0.1:9090/var/www/html/config,404,Not Found,2,161,294
3915,Mon Mar 24 13:19:11 IST 2025,Mon Mar 24 13:19:11 IST 2025,GET,http://127.0.0.1:9090/login.php,200,OK,3,272,1523
3917,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,POST,http://127.0.0.1:9090/login.php,302,Found,2,281,0
3918,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,GET,http://127.0.0.1:9090/login.php,200,OK,2,272,1562
3920,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,GET,http://127.0.0.1:9090/setup.php,200,OK,10,272,4145
3922,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,POST,http://127.0.0.1:9090/login.php,302,Found,3,281,0
3923,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,POST,http://127.0.0.1:9090/setup.php,302,Found,17,282,0
3924,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,GET,http://127.0.0.1:9090/login.php,200,OK,9,272,2093
3926,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,GET,http://127.0.0.1:9090/setup.php,200,OK,1,272,4075
3927,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,GET,http://127.0.0.1:9090/docs,301,Moved Permanently,0,208,312
3929,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,GET,http://127.0.0.1:9090/dvwa,301,Moved Permanently,2,208,312
3930,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,POST,http://127.0.0.1:9090/setup.php,302,Found,18,282,0
3931,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,POST,http://127.0.0.1:9090/login.php,302,Found,21,281,0
3932,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,GET,http://127.0.0.1:9090/setup.php,200,OK,2,272,4726
3933,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,GET,http://127.0.0.1:9090/login.php,200,OK,5,272,1523
3936,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,POST,http://127.0.0.1:9090/setup.php,302,Found,1,281,0
3937,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,POST,http://127.0.0.1:9090/login.php,302,Found,4,281,0
3938,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,GET,http://127.0.0.1:9090/setup.php,200,OK,3,272,4195
3940,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,POST,http://127.0.0.1:9090/setup.php,302,Found,2,281,0
3941,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,GET,http://127.0.0.1:9090/dvwa/css,301,Moved Permanently,4,212,316
3942,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,GET,http://127.0.0.1:9090/login.php,200,OK,7,272,1523
3944,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,POST,http://127.0.0.1:9090/login.php,302,Found,2,281,0
3945,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,GET,http://127.0.0.1:9090/login.php,200,OK,2,272,1612
3946,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,GET,http://127.0.0.1:9090/setup.php,200,OK,0,272,4075
3949,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,POST,http://127.0.0.1:9090/login.php,302,Found,3,281,0
3950,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,POST,http://127.0.0.1:9090/setup.php,302,Found,20,282,0
3951,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,GET,http://127.0.0.1:9090/setup.php,200,OK,2,272,4075
3952,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,GET,http://127.0.0.1:9090/login.php,200,OK,16,272,2143
3955,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,POST,http://127.0.0.1:9090/setup.php,302,Found,19,282,0
3956,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,POST,http://127.0.0.1:9090/login.php,302,Found,18,281,0
3957,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,GET,http://127.0.0.1:9090/setup.php,200,OK,2,272,4726
3959,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,POST,http://127.0.0.1:9090/setup.php,302,Found,2,281,0
3960,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,POST,http://127.0.0.1:9090/setup.php,302,Found,1,281,0
3961,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,GET,http://127.0.0.1:9090/login.php,200,OK,7,272,1523
3963,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,POST,http://127.0.0.1:9090/setup.php,302,Found,4,281,0
3964,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,POST,http://127.0.0.1:9090/login.php,302,Found,4,281,0
3965,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,POST,http://127.0.0.1:9090/setup.php,302,Found,3,281,0
3966,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,GET,http://127.0.0.1:9090/login.php,200,OK,5,272,1812
3968,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,POST,http://127.0.0.1:9090/setup.php,302,Found,6,281,0
3969,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,POST,http://127.0.0.1:9090/setup.php,302,Found,1,281,0
3970,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,POST,http://127.0.0.1:9090/login.php,302,Found,6,281,0
3971,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,POST,http://127.0.0.1:9090/setup.php,302,Found,3,281,0
3972,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,GET,http://127.0.0.1:9090/login.php,200,OK,2,272,1662
3974,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,POST,http://127.0.0.1:9090/setup.php,302,Found,4,281,0
3975,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,POST,http://127.0.0.1:9090/login.php,302,Found,5,281,0
3976,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,GET,http://127.0.0.1:9090/login.php,200,OK,2,272,1612
3978,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,POST,http://127.0.0.1:9090/login.php,302,Found,1,281,0
3979,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,GET,http://127.0.0.1:9090/login.php,200,OK,2,272,1562
3981,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,POST,http://127.0.0.1:9090/login.php,302,Found,2,281,0
3982,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,GET,http://127.0.0.1:9090/login.php,200,OK,3,272,1562
3984,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,POST,http://127.0.0.1:9090/login.php,302,Found,2,281,0
3985,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,GET,http://127.0.0.1:9090/login.php,200,OK,3,272,1562
3987,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,POST,http://127.0.0.1:9090/login.php,302,Found,2,281,0
3988,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,GET,http://127.0.0.1:9090/login.php,200,OK,3,272,1562
3990,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,POST,http://127.0.0.1:9090/login.php,302,Found,3,281,0
3991,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,GET,http://127.0.0.1:9090/login.php,200,OK,2,272,1562
3993,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,POST,http://127.0.0.1:9090/login.php,302,Found,2,281,0
3994,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,GET,http://127.0.0.1:9090/login.php,200,OK,2,272,1562
3996,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,POST,http://127.0.0.1:9090/login.php,302,Found,2,281,0
3997,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,GET,http://127.0.0.1:9090/login.php,200,OK,2,272,1562
3999,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,POST,http://127.0.0.1:9090/login.php,302,Found,2,281,0
4000,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,GET,http://127.0.0.1:9090/login.php,200,OK,1,272,1562
4002,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,POST,http://127.0.0.1:9090/login.php,302,Found,2,281,0
4003,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,GET,http://127.0.0.1:9090/login.php,200,OK,2,272,1562
4005,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,POST,http://127.0.0.1:9090/login.php,302,Found,2,281,0
4006,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,GET,http://127.0.0.1:9090/login.php,200,OK,2,272,1562
4008,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,POST,http://127.0.0.1:9090/login.php,302,Found,2,281,0
4009,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,POST,http://127.0.0.1:9090/login.php,302,Found,2,281,0
4010,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,POST,http://127.0.0.1:9090/login.php,302,Found,4,281,0
4011,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,POST,http://127.0.0.1:9090/login.php,302,Found,6,281,0
4012,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,POST,http://127.0.0.1:9090/login.php,302,Found,1,281,0
4013,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,POST,http://127.0.0.1:9090/login.php,302,Found,2,281,0
4014,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,POST,http://127.0.0.1:9090/login.php,302,Found,2,281,0
4015,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,GET,http://127.0.0.1:9090/dvwa/images,301,Moved Permanently,6,215,319
4016,Mon Mar 24 13:19:12 IST 2025,Mon Mar 24 13:19:12 IST 2025,POST,http://127.0.0.1:9090/login.php,302,Found,2,281,0
